quote_time         ,stock_code,close_price,total_asset,cash_begin,total_stock_value,cash_avaliable,sz002310                         ,sh600867                         ,sz300146
2017-08-29 15:00:00,sz300146  ,14.4       ,101148     ,100000    ,0                ,101148        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-30 10:00:00,sz002310  ,18.53      ,101148     ,100000    ,0                ,101148        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-30 10:00:00,sh600867  ,18.23      ,101148     ,100000    ,0                ,101148        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-30 10:00:00,sz300146  ,14.27      ,101148     ,100000    ,0                ,101148        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-30 10:30:00,sz002310  ,18.6       ,101148     ,100000    ,0                ,101148        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-30 10:30:00,sh600867  ,18.3       ,101148     ,100000    ,0                ,101148        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-30 10:30:00,sz300146  ,14.28      ,101148     ,100000    ,0                ,101148        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-30 11:00:00,sz002310  ,18.52      ,101148     ,100000    ,0                ,101148        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-30 11:00:00,sh600867  ,18.32      ,101148     ,100000    ,0                ,101148        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-30 11:00:00,sz300146  ,14.35      ,101148     ,100000    ,0                ,101148        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-30 11:30:00,sz002310  ,18.53      ,101148     ,100000    ,0                ,101148        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-30 11:30:00,sh600867  ,18.32      ,101148     ,100000    ,0                ,101148        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-30 11:30:00,sz300146  ,14.41      ,101148     ,100000    ,0                ,101148        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-30 13:30:00,sz002310  ,18.55      ,101148     ,100000    ,43230            ,57918         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 43230.0]"
2017-08-30 13:30:00,sh600867  ,18.23      ,101148     ,100000    ,43230            ,57918         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 43230.0]"
2017-08-30 13:30:00,sz300146  ,14.43      ,101208     ,100000    ,43290            ,57918         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 43290.0]"
2017-08-30 14:00:00,sz002310  ,18.85      ,101208     ,100000    ,43290            ,57918         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 43290.0]"
2017-08-30 14:00:00,sh600867  ,18.25      ,101208     ,100000    ,99840            ,1368          ,"[3000, 3000, 56550.00000000001]","[0, 0, 0.0]"                    ,"[3000, 3000, 43290.0]"
2017-08-30 14:00:00,sz300146  ,14.31      ,100848     ,100000    ,99480            ,1368          ,"[3000, 3000, 56550.00000000001]","[0, 0, 0.0]"                    ,"[3000, 3000, 42930.0]"
2017-08-30 14:30:00,sz002310  ,18.77      ,100608     ,100000    ,99240            ,1368          ,"[3000, 3000, 56310.0]"          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42930.0]"
2017-08-30 14:30:00,sh600867  ,18.35      ,100608     ,100000    ,99240            ,1368          ,"[3000, 3000, 56310.0]"          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42930.0]"
2017-08-30 14:30:00,sz300146  ,14.3       ,100578     ,100000    ,99210            ,1368          ,"[3000, 3000, 56310.0]"          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42900.0]"
2017-08-30 15:00:00,sz002310  ,18.75      ,100518     ,100000    ,99150            ,1368          ,"[3000, 3000, 56250.0]"          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42900.0]"
2017-08-30 15:00:00,sh600867  ,18.23      ,100518     ,100000    ,99150            ,1368          ,"[3000, 3000, 56250.0]"          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42900.0]"
2017-08-30 15:00:00,sz300146  ,14.28      ,100458     ,100000    ,99090            ,1368          ,"[3000, 3000, 56250.0]"          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42840.0]"
2017-08-31 09:30:00,sz002310  ,18.71      ,100338     ,100000    ,98970            ,1368          ,"[3000, 3000, 56130.0]"          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42840.0]"
2017-08-30 15:00:00,sh600867  ,18.23      ,100338     ,100000    ,42840            ,57498         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42840.0]"
2017-08-30 15:00:00,sz300146  ,14.28      ,100338     ,100000    ,42840            ,57498         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42840.0]"
2017-08-31 10:00:00,sz002310  ,18.61      ,100338     ,100000    ,42840            ,57498         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42840.0]"
2017-08-31 10:00:00,sh600867  ,18.24      ,100338     ,100000    ,42840            ,57498         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42840.0]"
2017-08-31 10:00:00,sz300146  ,14.31      ,100428     ,100000    ,42930            ,57498         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42930.0]"
2017-08-31 10:30:00,sz002310  ,18.56      ,100428     ,100000    ,0                ,100428        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-31 10:30:00,sh600867  ,18.35      ,100428     ,100000    ,0                ,100428        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-31 10:30:00,sz300146  ,14.26      ,100428     ,100000    ,0                ,100428        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-31 11:00:00,sz002310  ,18.56      ,100428     ,100000    ,0                ,100428        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-31 11:00:00,sh600867  ,18.37      ,100428     ,100000    ,0                ,100428        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-31 11:00:00,sz300146  ,14.2       ,100428     ,100000    ,0                ,100428        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-31 11:30:00,sz002310  ,18.64      ,100428     ,100000    ,0                ,100428        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-31 11:30:00,sh600867  ,18.51      ,100428     ,100000    ,0                ,100428        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-31 11:30:00,sz300146  ,14.23      ,100428     ,100000    ,0                ,100428        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-31 13:00:00,sz002310  ,18.6       ,100428     ,100000    ,0                ,100428        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-31 11:30:00,sh600867  ,18.51      ,100428     ,100000    ,0                ,100428        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-31 11:30:00,sz300146  ,14.23      ,100428     ,100000    ,0                ,100428        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-31 13:30:00,sz002310  ,18.55      ,100428     ,100000    ,0                ,100428        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-31 13:30:00,sh600867  ,18.51      ,100428     ,100000    ,0                ,100428        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-31 13:30:00,sz300146  ,14.21      ,100428     ,100000    ,0                ,100428        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-31 14:00:00,sz002310  ,18.56      ,100428     ,100000    ,0                ,100428        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-31 14:00:00,sh600867  ,18.49      ,100428     ,100000    ,0                ,100428        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-31 14:00:00,sz300146  ,14.34      ,100428     ,100000    ,0                ,100428        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-08-31 14:30:00,sz002310  ,18.59      ,100428     ,100000    ,43020            ,57408         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 43020.0]"
2017-08-31 14:30:00,sh600867  ,18.49      ,100428     ,100000    ,43020            ,57408         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 43020.0]"
2017-08-31 14:30:00,sz300146  ,14.49      ,100878     ,100000    ,43470            ,57408         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 43470.0]"
2017-08-31 15:00:00,sz002310  ,18.5       ,100878     ,100000    ,43470            ,57408         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 43470.0]"
2017-08-31 15:00:00,sh600867  ,18.46      ,100878     ,100000    ,43470            ,57408         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 43470.0]"
2017-08-31 15:00:00,sz300146  ,14.51      ,100938     ,100000    ,43530            ,57408         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 43530.0]"
2017-09-01 09:30:00,sz002310  ,18.55      ,100938     ,100000    ,43530            ,57408         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 43530.0]"
2017-08-31 15:00:00,sh600867  ,18.46      ,100938     ,100000    ,43530            ,57408         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 43530.0]"
2017-08-31 15:00:00,sz300146  ,14.51      ,100938     ,100000    ,43530            ,57408         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 43530.0]"
2017-09-01 10:00:00,sz002310  ,18.55      ,100938     ,100000    ,43530            ,57408         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 43530.0]"
2017-09-01 10:00:00,sh600867  ,18.38      ,100938     ,100000    ,43530            ,57408         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 43530.0]"
2017-09-01 10:00:00,sz300146  ,14.43      ,100698     ,100000    ,43290            ,57408         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 43290.0]"
2017-09-01 10:30:00,sz002310  ,18.87      ,100698     ,100000    ,43290            ,57408         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 43290.0]"
2017-09-01 10:30:00,sh600867  ,18.56      ,100698     ,100000    ,99900            ,798           ,"[3000, 3000, 56610.0]"          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 43290.0]"
2017-09-01 10:30:00,sz300146  ,14.46      ,100788     ,100000    ,99990            ,798           ,"[3000, 3000, 56610.0]"          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 43380.0]"
2017-09-01 11:00:00,sz002310  ,18.93      ,100968     ,100000    ,56790            ,44178         ,"[3000, 3000, 56790.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-01 11:00:00,sh600867  ,18.53      ,100968     ,100000    ,56790            ,44178         ,"[3000, 3000, 56790.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-01 11:00:00,sz300146  ,14.59      ,100968     ,100000    ,56790            ,44178         ,"[3000, 3000, 56790.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-01 11:30:00,sz002310  ,18.96      ,101058     ,100000    ,56880            ,44178         ,"[3000, 3000, 56880.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-01 11:30:00,sh600867  ,18.57      ,101058     ,100000    ,56880            ,44178         ,"[3000, 3000, 56880.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-01 11:30:00,sz300146  ,14.62      ,101058     ,100000    ,56880            ,44178         ,"[3000, 3000, 56880.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-01 13:00:00,sz002310  ,19.11      ,101508     ,100000    ,57330            ,44178         ,"[3000, 3000, 57330.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-01 11:30:00,sh600867  ,18.57      ,101508     ,100000    ,57330            ,44178         ,"[3000, 3000, 57330.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-01 11:30:00,sz300146  ,14.62      ,101508     ,100000    ,57330            ,44178         ,"[3000, 3000, 57330.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-01 13:30:00,sz002310  ,18.93      ,100968     ,100000    ,56790            ,44178         ,"[3000, 3000, 56790.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-01 13:30:00,sh600867  ,18.6       ,100968     ,100000    ,56790            ,44178         ,"[3000, 3000, 56790.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-01 13:30:00,sz300146  ,14.52      ,100968     ,100000    ,56790            ,44178         ,"[3000, 3000, 56790.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-01 14:00:00,sz002310  ,18.92      ,100938     ,100000    ,56760            ,44178         ,"[3000, 3000, 56760.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-01 14:00:00,sh600867  ,18.71      ,100938     ,100000    ,56760            ,44178         ,"[3000, 3000, 56760.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-01 14:00:00,sz300146  ,14.54      ,100938     ,100000    ,56760            ,44178         ,"[3000, 3000, 56760.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-01 14:30:00,sz002310  ,18.86      ,100758     ,100000    ,56580            ,44178         ,"[3000, 3000, 56580.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-01 14:30:00,sh600867  ,18.73      ,100758     ,100000    ,56580            ,44178         ,"[3000, 3000, 56580.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-01 14:30:00,sz300146  ,14.56      ,100758     ,100000    ,56580            ,44178         ,"[3000, 3000, 56580.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-01 15:00:00,sz002310  ,18.79      ,100548     ,100000    ,56370            ,44178         ,"[3000, 3000, 56370.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-01 15:00:00,sh600867  ,18.7       ,100548     ,100000    ,56370            ,44178         ,"[3000, 3000, 56370.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-01 15:00:00,sz300146  ,14.6       ,100548     ,100000    ,56370            ,44178         ,"[3000, 3000, 56370.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 10:00:00,sz002310  ,18.65      ,100128     ,100000    ,55950            ,44178         ,"[3000, 3000, 55949.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 10:00:00,sh600867  ,18.55      ,100128     ,100000    ,55950            ,44178         ,"[3000, 3000, 55949.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 10:00:00,sz300146  ,14.5       ,100128     ,100000    ,55950            ,44178         ,"[3000, 3000, 55949.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 10:30:00,sz002310  ,19.04      ,101298     ,100000    ,57120            ,44178         ,"[3000, 3000, 57120.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 10:30:00,sh600867  ,18.57      ,101298     ,100000    ,57120            ,44178         ,"[3000, 3000, 57120.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 10:30:00,sz300146  ,14.48      ,101298     ,100000    ,57120            ,44178         ,"[3000, 3000, 57120.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 11:00:00,sz002310  ,19.08      ,101418     ,100000    ,57240            ,44178         ,"[3000, 3000, 57239.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 11:00:00,sh600867  ,18.66      ,101418     ,100000    ,57240            ,44178         ,"[3000, 3000, 57239.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 11:00:00,sz300146  ,14.38      ,101418     ,100000    ,57240            ,44178         ,"[3000, 3000, 57239.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 11:30:00,sz002310  ,19.11      ,101508     ,100000    ,57330            ,44178         ,"[3000, 3000, 57330.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 11:30:00,sh600867  ,18.73      ,101508     ,100000    ,57330            ,44178         ,"[3000, 3000, 57330.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 11:30:00,sz300146  ,14.41      ,101508     ,100000    ,57330            ,44178         ,"[3000, 3000, 57330.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 13:00:00,sz002310  ,19.15      ,101628     ,100000    ,57450            ,44178         ,"[3000, 3000, 57449.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 11:30:00,sh600867  ,18.73      ,101628     ,100000    ,57450            ,44178         ,"[3000, 3000, 57449.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 11:30:00,sz300146  ,14.41      ,101628     ,100000    ,57450            ,44178         ,"[3000, 3000, 57449.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 13:30:00,sz002310  ,19.14      ,101598     ,100000    ,57420            ,44178         ,"[3000, 3000, 57420.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 13:30:00,sh600867  ,18.71      ,101598     ,100000    ,57420            ,44178         ,"[3000, 3000, 57420.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 13:30:00,sz300146  ,14.51      ,101598     ,100000    ,57420            ,44178         ,"[3000, 3000, 57420.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 14:00:00,sz002310  ,19.09      ,101448     ,100000    ,57270            ,44178         ,"[3000, 3000, 57270.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 14:00:00,sh600867  ,18.66      ,101448     ,100000    ,57270            ,44178         ,"[3000, 3000, 57270.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 14:00:00,sz300146  ,14.46      ,101448     ,100000    ,57270            ,44178         ,"[3000, 3000, 57270.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 14:30:00,sz002310  ,19.01      ,101208     ,100000    ,57030            ,44178         ,"[3000, 3000, 57030.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 14:30:00,sh600867  ,18.75      ,101208     ,100000    ,57030            ,44178         ,"[3000, 3000, 57030.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 14:30:00,sz300146  ,14.39      ,101208     ,100000    ,57030            ,44178         ,"[3000, 3000, 57030.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 15:00:00,sz002310  ,18.99      ,101148     ,100000    ,56970            ,44178         ,"[3000, 3000, 56969.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 15:00:00,sh600867  ,18.7       ,101148     ,100000    ,56970            ,44178         ,"[3000, 3000, 56969.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 15:00:00,sz300146  ,14.27      ,101148     ,100000    ,56970            ,44178         ,"[3000, 3000, 56969.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 09:30:00,sz002310  ,18.95      ,101028     ,100000    ,56850            ,44178         ,"[3000, 3000, 56850.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 15:00:00,sh600867  ,18.7       ,101028     ,100000    ,56850            ,44178         ,"[3000, 3000, 56850.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-04 15:00:00,sz300146  ,14.27      ,101028     ,100000    ,56850            ,44178         ,"[3000, 3000, 56850.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 10:00:00,sz002310  ,18.89      ,100848     ,100000    ,56670            ,44178         ,"[3000, 3000, 56670.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 10:00:00,sh600867  ,18.62      ,100848     ,100000    ,0                ,100848        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 10:00:00,sz300146  ,14.29      ,100848     ,100000    ,0                ,100848        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 10:30:00,sz002310  ,19.13      ,100848     ,100000    ,0                ,100848        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 10:30:00,sh600867  ,18.73      ,100848     ,100000    ,0                ,100848        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 10:30:00,sz300146  ,14.35      ,100848     ,100000    ,0                ,100848        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 11:00:00,sz002310  ,19.03      ,100848     ,100000    ,0                ,100848        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 11:00:00,sh600867  ,18.8       ,100848     ,100000    ,0                ,100848        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 11:00:00,sz300146  ,14.31      ,100848     ,100000    ,0                ,100848        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 11:30:00,sz002310  ,19.04      ,100848     ,100000    ,0                ,100848        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 11:30:00,sh600867  ,18.82      ,100848     ,100000    ,0                ,100848        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 11:30:00,sz300146  ,14.3       ,100848     ,100000    ,0                ,100848        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 13:30:00,sz002310  ,19.13      ,100848     ,100000    ,0                ,100848        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 13:30:00,sh600867  ,18.84      ,100848     ,100000    ,57390            ,43458         ,"[3000, 3000, 57390.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 13:30:00,sz300146  ,14.3       ,100848     ,100000    ,57390            ,43458         ,"[3000, 3000, 57390.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 14:00:00,sz002310  ,19.35      ,101508     ,100000    ,58050            ,43458         ,"[3000, 3000, 58050.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 14:00:00,sh600867  ,18.82      ,101508     ,100000    ,58050            ,43458         ,"[3000, 3000, 58050.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 14:00:00,sz300146  ,14.18      ,101508     ,100000    ,58050            ,43458         ,"[3000, 3000, 58050.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 14:30:00,sz002310  ,19.35      ,101508     ,100000    ,58050            ,43458         ,"[3000, 3000, 58050.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 14:30:00,sh600867  ,18.81      ,101508     ,100000    ,58050            ,43458         ,"[3000, 3000, 58050.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 14:30:00,sz300146  ,14.14      ,101508     ,100000    ,58050            ,43458         ,"[3000, 3000, 58050.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 15:00:00,sz002310  ,19.41      ,101688     ,100000    ,58230            ,43458         ,"[3000, 3000, 58230.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 15:00:00,sh600867  ,18.77      ,101688     ,100000    ,58230            ,43458         ,"[3000, 3000, 58230.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-05 15:00:00,sz300146  ,14.08      ,101688     ,100000    ,58230            ,43458         ,"[3000, 3000, 58230.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-06 10:00:00,sz002310  ,19.12      ,100818     ,100000    ,57360            ,43458         ,"[3000, 3000, 57360.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-06 10:00:00,sh600867  ,18.66      ,100818     ,100000    ,0                ,100818        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-06 10:00:00,sz300146  ,13.94      ,100818     ,100000    ,0                ,100818        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-06 10:30:00,sz002310  ,19.15      ,100818     ,100000    ,0                ,100818        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-06 10:30:00,sh600867  ,18.7       ,100818     ,100000    ,0                ,100818        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-06 10:30:00,sz300146  ,14.03      ,100818     ,100000    ,0                ,100818        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-06 11:00:00,sz002310  ,19.29      ,100818     ,100000    ,0                ,100818        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
